;COD_MUNIC_IBGE;ANO_CENSO;SIGLA;MEDIA_PONTUACAO_ESCOLAS_POR_CIDADE;NM_MUN_2017
65;2706208.0;2017;AL;229.69230769230768;PALESTINA
66;2706307.0;2017;AL;759.5;PALMEIRA DOS ÍNDIOS
67;2706406.0;2017;AL;229.77586206896552;PÃO DE AÇÚCAR
68;2706422.0;2017;AL;231.68;PARICONHA
69;2706448.0;2017;AL;618.0;PARIPUEIRA
70;2706505.0;2017;AL;326.0;PASSO DE CAMARAGIBE
71;2706604.0;2017;AL;266.3333333333333;PAULO JACINTO
72;2706703.0;2017;AL;521.195652173913;PENEDO
73;2706802.0;2017;AL;524.5882352941177;PIAÇABUÇU
74;2706901.0;2017;AL;453.06666666666666;PILAR
75;2707008.0;2017;AL;82.55;PINDOBA
76;2707107.0;2017;AL;369.1707317073171;PIRANHAS
77;2707206.0;2017;AL;216.69444444444446;POÇO DAS TRINCHEIRAS
78;2707305.0;2017;AL;232.58823529411765;PORTO CALVO
79;2707404.0;2017;AL;142.80645161290323;PORTO DE PEDRAS
80;2707503.0;2017;AL;155.0;PORTO REAL DO COLÉGIO
81;2707602.0;2017;AL;205.78125;QUEBRANGULO
82;2707701.0;2017;AL;564.7272727272727;RIO LARGO
83;2707800.0;2017;AL;413.0;ROTEIRO
84;2707909.0;2017;AL;302.4166666666667;SANTA LUZIA DO NORTE
85;2708006.0;2017;AL;258.5625;SANTANA DO IPANEMA
86;2708105.0;2017;AL;165.58333333333334;SANTANA DO MUNDAÚ
87;2708204.0;2017;AL;293.9230769230769;SÃO BRÁS
88;2708303.0;2017;AL;359.9;SÃO JOSÉ DA LAJE
89;2708402.0;2017;AL;210.39705882352942;SÃO JOSÉ DA TAPERA
90;2708501.0;2017;AL;252.46666666666667;SÃO LUÍS DO QUITUNDE
91;2708600.0;2017;AL;651.3030303030303;SÃO MIGUEL DOS CAMPOS
92;2708709.0;2017;AL;216.04761904761904;SÃO MIGUEL DOS MILAGRES
93;2708808.0;2017;AL;255.02083333333334;SÃO SEBASTIÃO
94;2708907.0;2017;AL;489.1764705882353;SATUBA
95;2708956.0;2017;AL;207.93939393939394;SENADOR RUI PALMEIRA
96;2709004.0;2017;AL;230.5625;TANQUE D'ARCA
97;2709103.0;2017;AL;244.02702702702703;TAQUARANA
98;2709152.0;2017;AL;577.2765957446809;TEOTÔNIO VILELA
99;2709202.0;2017;AL;142.17391304347825;TRAIPU
100;2709301.0;2017;AL;826.9032258064516;UNIÃO DOS PALMARES
101;2709400.0;2017;AL;333.1666666666667;VIÇOSA
