;COD_MUNIC_IBGE;ANO_CENSO;SIGLA;MEDIA_PONTUACAO_ESCOLAS_POR_CIDADE;NM_MUN_2017
104;3509254.0;2013;SP;314.30232558139534;CAJATI
105;3509304.0;2013;SP;710.3333333333334;CAJOBI
106;3509403.0;2013;SP;558.5;CAJURU
107;3509452.0;2013;SP;580.4;CAMPINA DO MONTE ALEGRE
108;3509502.0;2013;SP;535.5970394736842;CAMPINAS
109;3509601.0;2013;SP;1006.225;CAMPO LIMPO PAULISTA
110;3509700.0;2013;SP;489.64406779661016;CAMPOS DO JORDÃO
111;3509809.0;2013;SP;809.0;CAMPOS NOVOS PAULISTA
112;3509908.0;2013;SP;237.03333333333333;CANANÉIA
113;3509957.0;2013;SP;371.75;CANAS
114;3510005.0;2013;SP;942.2857142857143;CÂNDIDO MOTA
115;3510104.0;2013;SP;503.6;CÂNDIDO RODRIGUES
116;3510153.0;2013;SP;700.25;CANITAR
117;3510203.0;2013;SP;542.3947368421053;CAPÃO BONITO
118;3510302.0;2013;SP;582.4375;CAPELA DO ALTO
119;3510401.0;2013;SP;725.1142857142858;CAPIVARI
120;3510500.0;2013;SP;714.5595238095239;CARAGUATATUBA
121;3510609.0;2013;SP;1075.3085106382978;CARAPICUÍBA
122;3510708.0;2013;SP;425.38461538461536;CARDOSO
123;3510807.0;2013;SP;749.7826086956521;CASA BRANCA
124;3510906.0;2013;SP;571.1666666666666;CÁSSIA DOS COQUEIROS
125;3511003.0;2013;SP;617.1428571428571;CASTILHO
126;3511102.0;2013;SP;893.54;CATANDUVA
127;3511201.0;2013;SP;519.8333333333334;CATIGUÁ
128;3511300.0;2013;SP;846.25;CEDRAL
129;3511409.0;2013;SP;698.5;CERQUEIRA CÉSAR
130;3511508.0;2013;SP;625.6206896551724;CERQUILHO
131;3511607.0;2013;SP;514.1333333333333;CESÁRIO LANGE
132;3511706.0;2013;SP;854.4;CHARQUEADA
133;3511904.0;2013;SP;705.0;CLEMENTINA
134;3512001.0;2013;SP;574.9411764705883;COLINA
135;3512100.0;2013;SP;570.7777777777778;COLÔMBIA
136;3512209.0;2013;SP;523.7692307692307;CONCHAL
137;3512308.0;2013;SP;556.9090909090909;CONCHAS
138;3512407.0;2013;SP;624.1764705882352;CORDEIRÓPOLIS
139;3512506.0;2013;SP;642.0;COROADOS
140;3512605.0;2013;SP;581.75;CORONEL MACEDO
141;3512704.0;2013;SP;602.0;CORUMBATAÍ
142;3512803.0;2013;SP;665.2352941176471;COSMÓPOLIS
143;3512902.0;2013;SP;492.57142857142856;COSMORAMA
144;3513009.0;2013;SP;587.1865671641791;COTIA
145;3513108.0;2013;SP;702.6875;CRAVINHOS
146;3513207.0;2013;SP;974.5;CRISTAIS PAULISTA
147;3513306.0;2013;SP;300.8;CRUZÁLIA
148;3513405.0;2013;SP;677.7446808510638;CRUZEIRO
149;3513504.0;2013;SP;803.7361111111111;CUBATÃO
150;3513603.0;2013;SP;142.77894736842106;CUNHA
151;3513702.0;2013;SP;576.875;DESCALVADO
152;3513801.0;2013;SP;885.9541984732824;DIADEMA
153;3513850.0;2013;SP;809.5;DIRCE REIS
154;3513900.0;2013;SP;399.0833333333333;DIVINOLÂNDIA
155;3514007.0;2013;SP;574.2857142857143;DOBRADA
156;3514106.0;2013;SP;537.0625;DOIS CÓRREGOS
157;3514205.0;2013;SP;881.0;DOLCINÓPOLIS
158;3514304.0;2013;SP;760.6666666666666;DOURADO
159;3514403.0;2013;SP;769.4230769230769;DRACENA
160;3514502.0;2013;SP;502.0;DUARTINA
161;3514601.0;2013;SP;653.4285714285714;DUMONT
162;3514700.0;2013;SP;723.25;ECHAPORÃ
163;3514809.0;2013;SP;169.671875;ELDORADO
164;3514908.0;2013;SP;618.25;ELIAS FAUSTO
165;3514924.0;2013;SP;512.75;ELISIÁRIO
166;3514957.0;2013;SP;443.2;EMBAÚBA
167;3515004.0;2013;SP;953.471264367816;EMBU DAS ARTES
168;3515103.0;2013;SP;436.7083333333333;EMBU-GUAÇU
169;3515129.0;2013;SP;632.6666666666666;EMILIANÓPOLIS
170;3515152.0;2013;SP;777.5714285714286;ENGENHEIRO COELHO
171;3515186.0;2013;SP;499.3529411764706;ESPÍRITO SANTO DO PINHAL
172;3515194.0;2013;SP;456.8;ESPÍRITO SANTO DO TURVO
173;3515202.0;2013;SP;813.25;ESTRELA D'OESTE
174;3515301.0;2013;SP;506.8;ESTRELA DO NORTE
175;3515350.0;2013;SP;571.4545454545455;EUCLIDES DA CUNHA PAULISTA
