;COD_MUNIC_IBGE;ANO_CENSO;SIGLA;MEDIA_PONTUACAO_ESCOLAS_POR_CIDADE;NM_MUN_2017
101;2608800.0;2013;PE;367.41509433962267;LAJEDO
102;2608909.0;2013;PE;362.42857142857144;LIMOEIRO
103;2609006.0;2013;PE;306.37142857142857;MACAPARANA
104;2609105.0;2013;PE;215.52631578947367;MACHADOS
105;2609154.0;2013;PE;109.24285714285715;MANARI
106;2609204.0;2013;PE;344.29411764705884;MARAIAL
107;2609303.0;2013;PE;149.19642857142858;MIRANDIBA
108;2609402.0;2013;PE;292.80645161290323;MORENO
109;2609501.0;2013;PE;487.5925925925926;NAZARÉ DA MATA
110;2609600.0;2013;PE;669.7786885245902;OLINDA
111;2609709.0;2013;PE;315.375;OROBÓ
112;2609808.0;2013;PE;169.5744680851064;OROCÓ
113;2609907.0;2013;PE;145.85051546391753;OURICURI
114;2610004.0;2013;PE;363.6875;PALMARES
115;2610103.0;2013;PE;167.89655172413794;PALMEIRINA
116;2610202.0;2013;PE;205.13924050632912;PANELAS
117;2610301.0;2013;PE;141.08510638297872;PARANATAMA
118;2610400.0;2013;PE;110.8021978021978;PARNAMIRIM
119;2610509.0;2013;PE;178.51666666666668;PASSIRA
120;2610608.0;2013;PE;491.1212121212121;PAUDALHO
121;2610707.0;2013;PE;665.7142857142857;PAULISTA
122;2610806.0;2013;PE;142.56944444444446;PEDRA
123;2610905.0;2013;PE;290.51851851851853;PESQUEIRA
124;2611002.0;2013;PE;334.22641509433964;PETROLÂNDIA
125;2611101.0;2013;PE;422.63138686131384;PETROLINA
126;2611200.0;2013;PE;179.84848484848484;POÇÃO
127;2611309.0;2013;PE;198.3;POMBOS
128;2611408.0;2013;PE;191.375;PRIMAVERA
129;2611507.0;2013;PE;211.8780487804878;QUIPAPÁ
130;2611533.0;2013;PE;252.8095238095238;QUIXABA
131;2611606.0;2013;PE;789.9981617647059;RECIFE
132;2611705.0;2013;PE;194.35416666666666;RIACHO DAS ALMAS
133;2611804.0;2013;PE;352.02272727272725;RIBEIRÃO
134;2611903.0;2013;PE;340.13793103448273;RIO FORMOSO
135;2612000.0;2013;PE;210.53846153846155;SAIRÉ
136;2612109.0;2013;PE;164.1904761904762;SALGADINHO
137;2612208.0;2013;PE;391.3857142857143;SALGUEIRO
138;2612307.0;2013;PE;161.48;SALOÁ
139;2612406.0;2013;PE;240.42105263157896;SANHARÓ
140;2612455.0;2013;PE;178.4313725490196;SANTA CRUZ
141;2612471.0;2013;PE;224.43478260869566;SANTA CRUZ DA BAIXA VERDE
142;2612505.0;2013;PE;616.3235294117648;SANTA CRUZ DO CAPIBARIBE
143;2612554.0;2013;PE;82.10666666666667;SANTA FILOMENA
144;2612604.0;2013;PE;231.44791666666666;SANTA MARIA DA BOA VISTA
145;2612703.0;2013;PE;190.89285714285714;SANTA MARIA DO CAMBUCÁ
146;2612802.0;2013;PE;220.95652173913044;SANTA TEREZINHA
147;2612901.0;2013;PE;141.53125;SÃO BENEDITO DO SUL
148;2613008.0;2013;PE;260.358024691358;SÃO BENTO DO UNA
149;2613107.0;2013;PE;220.01818181818183;SÃO CAITANO
150;2613206.0;2013;PE;177.92;SÃO JOÃO
151;2613305.0;2013;PE;189.74358974358975;SÃO JOAQUIM DO MONTE
152;2613404.0;2013;PE;371.9;SÃO JOSÉ DA COROA GRANDE
153;2613503.0;2013;PE;180.09302325581396;SÃO JOSÉ DO BELMONTE
154;2613602.0;2013;PE;214.05714285714285;SÃO JOSÉ DO EGITO
155;2613701.0;2013;PE;500.91379310344826;SÃO LOURENÇO DA MATA
156;2613800.0;2013;PE;208.35714285714286;SÃO VICENTE FÉRRER
157;2613909.0;2013;PE;230.23664122137404;SERRA TALHADA
158;2614006.0;2013;PE;150.55555555555554;SERRITA
159;2614105.0;2013;PE;245.64705882352942;SERTÂNIA
160;2614204.0;2013;PE;261.7173913043478;SIRINHAÉM
161;2614303.0;2013;PE;132.55102040816325;MOREILÂNDIA
162;2614402.0;2013;PE;115.79310344827586;SOLIDÃO
163;2614501.0;2013;PE;345.8135593220339;SURUBIM
164;2614600.0;2013;PE;293.24242424242425;TABIRA
165;2614709.0;2013;PE;137.87179487179486;TACAIMBÓ
166;2614808.0;2013;PE;286.0576923076923;TACARATU
167;2614857.0;2013;PE;187.8684210526316;TAMANDARÉ
168;2615003.0;2013;PE;222.26315789473685;TAQUARITINGA DO NORTE
169;2615102.0;2013;PE;87.52941176470588;TEREZINHA
170;2615201.0;2013;PE;160.2;TERRA NOVA
171;2615300.0;2013;PE;447.60714285714283;TIMBAÚBA
172;2615409.0;2013;PE;604.3809523809524;TORITAMA
173;2615508.0;2013;PE;317.5;TRACUNHAÉM
174;2615607.0;2013;PE;344.13157894736844;TRINDADE
175;2615706.0;2013;PE;231.05882352941177;TRIUNFO
176;2615805.0;2013;PE;157.953125;TUPANATINGA
177;2615904.0;2013;PE;327.375;TUPARETAMA
178;2616001.0;2013;PE;208.30232558139534;VENTUROSA
179;2616100.0;2013;PE;220.07692307692307;VERDEJANTE
180;2616183.0;2013;PE;179.16666666666666;VERTENTE DO LÉRIO
181;2616209.0;2013;PE;205.96969696969697;VERTENTES
182;2616308.0;2013;PE;413.6875;VICÊNCIA
183;2616407.0;2013;PE;460.5979381443299;VITÓRIA DE SANTO ANTÃO
184;2616506.0;2013;PE;270.7931034482759;XEXÉU
