CO_MUNICIPIO|NU_ANO_CENSO|CO_ENTIDADE|MEDIA_QTD_ALUNOS_POR_ESCOLA|MEDIA_NU_COMP_PARA_ALUNOS|COMP_POR_ALUNO(%)|NUM_ESCOLAS_INTERNET_MUNIC|MEDIA_SALAS_EXISTENTES|MEDIA_PONTUACAO
1200138|2017.0|12009350.0|122.05882352941177|0.38235294117647056|0.2580445448709896|5.0|2.7941176470588234|191.26470588235293
1200179|2017.0|12009725.0|248.58823529411765|1.0588235294117647|0.1394849705484218|7.0|5.294117647058823|317.5882352941176
1200203|2017.0|12000094.0|221.52513966480447|4.122905027932961|2.109549310946689|81.0|5.363128491620111|344.2737430167598
1200252|2017.0|12017060.0|232.0909090909091|1.2727272727272727|0.17237292559910466|6.0|5.0|359.40909090909093
1200302|2017.0|12003930.0|104.29861111111111|1.0208333333333333|1.6271869601237419|14.0|2.6666666666666665|166.56944444444446
1200328|2017.0|12005070.0|61.18055555555556|0.06944444444444445|0.2777635082685047|3.0|2.0833333333333335|110.13888888888889
1200336|2017.0|12000205.0|199.24489795918367|2.183673469387755|1.2494491514505823|14.0|5.208333333333333|257.0416666666667
1200344|2017.0|12006580.0|116.1470588235294|1.6176470588235294|1.8462621305721931|7.0|2.264705882352941|166.38235294117646
1200351|2017.0|12002410.0|120.4342105263158|0.42105263157894735|0.06980299918840743|7.0|3.6315789473684212|184.75
1200385|2017.0|12009911.0|246.73076923076923|5.576923076923077|2.1771776812831316|12.0|5.269230769230769|442.53846153846155
1200393|2017.0|12002976.0|139.2173913043478|0.8043478260869565|0.15232923967552778|2.0|3.4347826086956523|179.82608695652175
1200401|2017.0|12009172.0|436.6|7.989090909090909|3.099313751063494|188.0|8.81021897810219|710.0948905109489
1200427|2017.0|12001465.0|136.61194029850745|1.1791044776119404|0.6021400844037078|14.0|4.074626865671642|223.86567164179104
1200435|2017.0|12007021.0|62.07936507936508|1.2063492063492063|4.483971483632859|3.0|1.6727272727272726|112.21818181818182
1200450|2017.0|12009997.0|290.2647058823529|2.8529411764705883|1.3276253654279628|18.0|5.705882352941177|448.47058823529414
1200500|2017.0|12007307.0|88.83006535947712|1.5032679738562091|0.8712191331478212|17.0|2.4802631578947367|153.97368421052633
1200609|2017.0|12005398.0|214.07368421052632|2.526315789473684|1.1250439629544646|19.0|3.6736842105263157|258.8421052631579
1200708|2017.0|12017426.0|102.01639344262296|1.459016393442623|0.7184010802468405|10.0|2.7049180327868854|169.75409836065575
1200807|2017.0|12011460.0|213.65625|1.4375|0.6585755158000904|9.0|4.4375|302.78125
1300029|2017.0|13012533.0|113.23728813559322|1.0508474576271187|1.5441406161363798|6.0|4.87719298245614|176.89473684210526
1300060|2017.0|13004298.0|143.31034482758622|2.1379310344827585|0.7073077045817168|5.0|4.571428571428571|327.64285714285717
1300086|2017.0|13014269.0|116.09375|3.65625|2.904892239333496|10.0|3.5|331.0
1300102|2017.0|13014846.0|163.56|4.72|2.5855391410001185|5.0|4.708333333333333|303.25
1300144|2017.0|13048368.0|222.5|2.2222222222222223|1.6305530253372464|5.0|7.470588235294118|402.47058823529414
1300201|2017.0|13004620.0|98.14925373134328|1.2388059701492538|0.4562491539272649|7.0|2.453125|163.796875
1300300|2017.0|13018990.0|260.5090909090909|4.3090909090909095|1.7656160190220604|10.0|6.6923076923076925|395.65384615384613
1300409|2017.0|13000055.0|109.23636363636363|1.6545454545454545|0.7031666127980399|7.0|4.125|229.8125
1300508|2017.0|13037943.0|152.18269230769232|1.9038461538461537|0.956570300526329|12.0|4.480392156862745|250.33333333333334
1300607|2017.0|13005006.0|207.95454545454547|1.696969696969697|1.2945495608821824|9.0|5.0606060606060606|320.1818181818182
1300631|2017.0|13015338.0|108.63157894736842|1.236842105263158|0.22930900634158233|7.0|2.7972972972972974|146.75675675675674
1300680|2017.0|13038931.0|132.0754716981132|1.150943396226415|0.20589394060089475|8.0|3.269230769230769|211.71153846153845
1300706|2017.0|13044737.0|90.42342342342343|1.2882882882882882|0.8289837411600235|24.0|2.5596330275229358|174.0183486238532
1300805|2017.0|13048660.0|92.355421686747|1.4397590361445782|0.45370363790144236|24.0|2.9695121951219514|165.2560975609756
1300839|2017.0|13016067.0|97.84|1.54|0.7410087601730821|4.0|3.163265306122449|202.53061224489795
1300904|2017.0|13046470.0|80.8913043478261|0.8695652173913043|0.4505389121285329|6.0|2.2444444444444445|146.93333333333334
1301001|2017.0|13008480.0|211.51724137931035|3.706896551724138|1.2151337780271674|16.0|4.56140350877193|303.64912280701753
1301100|2017.0|13020269.0|289.3673469387755|3.5918367346938775|1.6855131225573226|15.0|6.104166666666667|380.4375
1301159|2017.0|13020927.0|115.20370370370371|3.2962962962962963|5.889543050066048|13.0|3.9038461538461537|337.4230769230769
1301209|2017.0|13016369.0|160.71153846153845|2.6025641025641026|0.8160351289394355|22.0|5.045751633986928|298.30065359477123
1301308|2017.0|13018329.0|123.8|2.3846153846153846|1.689499973444056|12.0|2.8125|197.09375
1301407|2017.0|13009010.0|255.12|4.92|1.9251390119316256|9.0|6.18|376.5
1301506|2017.0|13010042.0|109.55102040816327|2.1020408163265305|1.581296475961175|5.0|2.857142857142857|176.3673469387755
1301605|2017.0|13005600.0|155.06666666666666|1.5|0.8347692441242375|11.0|4.807017543859649|280.57894736842104
1301654|2017.0|13010867.0|114.07142857142857|1.1666666666666667|0.5639443055965323|3.0|3.048780487804878|181.9268292682927
1301704|2017.0|13049968.0|155.8019801980198|3.128712871287129|1.817375825189755|22.0|4.101010101010101|257.3131313131313
1301803|2017.0|13011367.0|126.17777777777778|0.7111111111111111|0.42867223593303844|4.0|2.6666666666666665|224.07142857142858
1301852|2017.0|13021486.0|250.03947368421052|2.1578947368421053|0.8042222493888687|36.0|6.04|413.76
1301902|2017.0|13032887.0|263.1437908496732|3.2941176470588234|1.2275382575374487|31.0|5.337748344370861|376.4635761589404
1301951|2017.0|13012096.0|104.75|1.825|0.5448520420778068|6.0|2.4615384615384617|163.87179487179486
1302009|2017.0|13035754.0|138.44|0.52|0.20017626600765268|6.0|4.208333333333333|267.875
1302108|2017.0|13003089.0|116.18181818181819|0.8863636363636364|0.36301112803168367|7.0|3.2857142857142856|260.4047619047619
1302207|2017.0|13012290.0|134.13513513513513|2.2162162162162162|2.6565956049949127|5.0|4.0|275.97222222222223
1302306|2017.0|13006690.0|101.9375|0.3125|0.19495936432091088|12.0|2.4893617021276597|136.67021276595744
1302405|2017.0|13046829.0|96.4|1.5333333333333334|0.324385166166964|16.0|2.277027027027027|143.6081081081081
1302504|2017.0|13022423.0|236.4181818181818|3.4606060606060605|2.313501346571104|36.0|4.170731707317073|280.3963414634146
1302553|2017.0|13020358.0|146.0|1.8837209302325582|1.4088510683257625|18.0|5.690476190476191|277.7857142857143
1302603|2017.0|13025082.0|650.7333333333333|12.003076923076923|3.9652597190713883|945.0|12.092783505154639|736.1701030927835
1302702|2017.0|13051261.0|99.43558282208589|1.969325153374233|1.1626284854795086|14.0|3.2360248447204967|175.88198757763976
1302801|2017.0|13003259.0|80.0|0.45714285714285713|0.4577923896909172|7.0|2.2718446601941746|141.55339805825244
1302900|2017.0|13039482.0|106.8157894736842|1.5947368421052632|0.47579845841998425|12.0|2.6914893617021276|156.68617021276594
1303007|2017.0|13041096.0|103.42857142857143|1.3650793650793651|0.38727462134114854|8.0|2.8688524590163933|202.65573770491804
1303106|2017.0|13035975.0|152.6|4.371428571428571|4.780639602091341|12.0|4.235294117647059|301.2647058823529
1303205|2017.0|13000519.0|177.42307692307693|5.384615384615385|5.006315684170247|5.0|5.76|350.52
1303304|2017.0|13053256.0|121.3157894736842|1.6491228070175439|1.086578599005662|9.0|3.1607142857142856|211.14285714285714
1303403|2017.0|13041924.0|247.57386363636363|4.0852272727272725|1.0812632347384152|36.0|6.218390804597701|373.60919540229884
1303502|2017.0|13045822.0|70.5625|0.6125|0.2102782190748021|9.0|2.027027027027027|192.9189189189189
1303536|2017.0|13032143.0|405.55882352941177|8.411764705882353|3.639480147110431|14.0|10.333333333333334|575.6060606060606
1303569|2017.0|13032526.0|318.46153846153845|5.423076923076923|1.059645933646092|12.0|7.32|424.12
1303601|2017.0|13000829.0|88.18367346938776|1.469387755102041|0.38162652979618494|7.0|3.0|179.93617021276594
1303700|2017.0|13007246.0|219.1086956521739|1.2173913043478262|0.3745826108431456|9.0|4.431818181818182|378.72727272727275
1303809|2017.0|13001205.0|75.97233201581028|0.7984189723320159|0.18761498717657052|15.0|2.857142857142857|111.98015873015873
1303908|2017.0|13007556.0|157.03488372093022|1.4534883720930232|0.2887480556794269|10.0|3.4047619047619047|258.5952380952381
1303957|2017.0|13044133.0|126.76|2.92|1.8216045563371823|4.0|3.7916666666666665|304.1666666666667
1304005|2017.0|13036963.0|251.64285714285714|1.7142857142857142|0.7446220390326819|6.0|10.538461538461538|509.61538461538464
1304062|2017.0|13007831.0|305.986301369863|2.6986301369863015|1.2522325658031455|25.0|5.957746478873239|412.38028169014086
1304104|2017.0|13047590.0|74.48863636363636|0.32954545454545453|0.04942875599022043|5.0|2.0344827586206895|110.98850574712644
1304203|2017.0|13013068.0|255.46363636363637|4.609090909090909|1.5795808605361257|23.0|5.824074074074074|449.7962962962963
1304237|2017.0|13008234.0|121.67857142857143|1.0178571428571428|0.40409119054022646|6.0|3.4074074074074074|233.44444444444446
1304260|2017.0|13012576.0|103.65384615384616|1.1730769230769231|0.653615004034555|11.0|3.0|206.58
1304302|2017.0|13044338.0|155.97058823529412|4.970588235294118|9.477184156889754|5.0|4.7272727272727275|358.8787878787879
1304401|2017.0|13037366.0|158.9189189189189|1.837837837837838|0.7728813953275754|13.0|3.888888888888889|309.47222222222223
1400027|2017.0|14000598.0|69.54901960784314|1.0980392156862746|0.3613242192072003|3.0|3.44|203.44
1400050|2017.0|14000016.0|101.53333333333333|2.0|1.110291882988604|7.0|3.7777777777777777|234.48888888888888
1400100|2017.0|14000474.0|412.3781512605042|10.672268907563025|3.146056702434819|160.0|11.021008403361344|865.59243697479
1400159|2017.0|14002353.0|136.94117647058823|1.8823529411764706|1.7671301449415635|9.0|4.735294117647059|282.3529411764706
1400175|2017.0|14002361.0|102.43137254901961|1.8431372549019607|3.5768274278379386|8.0|4.078431372549019|269.5098039215686
1400209|2017.0|14003538.0|178.35294117647058|3.411764705882353|1.3890751286892253|7.0|6.294117647058823|461.0882352941176
1400233|2017.0|14004275.0|111.83333333333333|4.041666666666667|1.458732675986801|6.0|4.166666666666667|280.375
1400282|2017.0|14003899.0|117.95|2.65|0.784502267646707|2.0|4.1|241.6
1400308|2017.0|14000210.0|206.29166666666666|2.9583333333333335|0.8334795100591452|7.0|7.083333333333333|417.3333333333333
1400407|2017.0|14002930.0|58.29347826086956|0.8152173913043478|0.4564326880614728|5.0|2.532608695652174|122.8804347826087
1400456|2017.0|14000393.0|94.76923076923077|0.9807692307692307|0.4020267976539382|5.0|3.5961538461538463|199.1346153846154
1400472|2017.0|14004852.0|205.8780487804878|2.1219512195121952|1.0238413261208008|14.0|5.780487804878049|433.4146341463415
1400506|2017.0|14004267.0|158.91666666666666|2.25|0.8195516381619039|3.0|6.0|423.0833333333333
1400605|2017.0|14004739.0|129.9|4.3|2.7306174369679375|2.0|5.9|388.2
1400704|2017.0|14000679.0|51.35849056603774|0.5094339622641509|0.47702077428318623|5.0|2.6285714285714286|93.51428571428572
1500107|2017.0|15064255.0|296.609756097561|5.004878048780488|2.029491516543498|81.0|6.626865671641791|440.9850746268657
1500131|2017.0|15116190.0|258.9|0.8|0.25031807258113375|7.0|5.1|369.2
1500206|2017.0|15078116.0|139.36969696969697|0.7696969696969697|0.8687831211503759|20.0|2.757575757575758|167.53939393939393
1500305|2017.0|15022579.0|141.64406779661016|0.4745762711864407|0.1433383168978854|8.0|3.093220338983051|188.88135593220338
1500347|2017.0|15097897.0|268.3333333333333|2.6666666666666665|1.7717975947787217|10.0|7.933333333333334|537.4
1500404|2017.0|15005089.0|150.09154929577466|2.232394366197183|0.867414016400831|22.0|4.267605633802817|208.7887323943662
1500503|2017.0|15016714.0|167.48684210526315|1.763157894736842|0.4260641858787627|10.0|4.618421052631579|255.47368421052633
1500602|2017.0|15104680.0|247.81578947368422|5.052631578947368|9.41593370278562|46.0|6.02027027027027|417.4864864864865
1500701|2017.0|15024210.0|109.41904761904762|0.1523809523809524|0.028215273853555937|6.0|3.1346153846153846|174.17307692307693
1500800|2017.0|15033830.0|451.36727272727273|6.0218181818181815|1.8001574233765585|223.0|10.061818181818182|675.5054545454545
1500859|2017.0|15097218.0|170.39622641509433|2.169811320754717|0.8735492856470715|14.0|5.509433962264151|260.41509433962267
1500909|2017.0|15054900.0|211.625|3.8181818181818183|3.2769616364990823|27.0|3.477272727272727|278.97727272727275
1500958|2017.0|15085880.0|137.8641975308642|0.0|0.0|9.0|2.54320987654321|165.20987654320987
1501006|2017.0|15099300.0|79.37735849056604|2.660377358490566|4.851696731113138|4.0|2.723404255319149|154.9787234042553
1501105|2017.0|15018644.0|192.33333333333334|0.5384615384615384|0.05861208029601634|6.0|4.512820512820513|329.02564102564105
1501204|2017.0|15067246.0|139.83333333333334|0.23076923076923078|0.15914476247940737|11.0|4.346153846153846|256.88461538461536
1501253|2017.0|15120864.0|123.375|1.75|0.594629221614364|2.0|4.25|276.375
1501303|2017.0|15035719.0|307.4341085271318|4.24031007751938|5.602921349084951|42.0|6.03125|412.390625
1501402|2017.0|15034151.0|476.5|7.884839650145772|4.88367424288673|569.0|12.395043731778426|793.3075801749271
1501451|2017.0|15011950.0|106.96491228070175|1.3508771929824561|1.4275663396160165|10.0|3.925925925925926|174.96296296296296
1501501|2017.0|15043622.0|452.7358490566038|2.5849056603773586|0.6026264024707785|37.0|6.679245283018868|499.7169811320755
1501576|2017.0|15116395.0|230.55555555555554|2.5|1.340852813564979|8.0|6.666666666666667|357.05555555555554
1501600|2017.0|15056007.0|111.05714285714286|1.7428571428571429|3.1042449908649195|12.0|2.6|185.34285714285716
1501709|2017.0|15056643.0|264.6|5.588571428571429|4.20216480439096|85.0|5.422857142857143|382.2057142857143
1501725|2017.0|15106152.0|169.97368421052633|2.3421052631578947|1.9624530861310283|11.0|5.368421052631579|244.1578947368421
1501758|2017.0|15126650.0|187.33333333333334|5.4|2.4640913092481|4.0|4.066666666666666|345.46666666666664
1501782|2017.0|15099229.0|416.7647058823529|4.794117647058823|1.2199618075039336|26.0|8.676470588235293|556.3823529411765
1501808|2017.0|15024741.0|158.95698924731184|2.2007168458781363|0.8879694210053419|29.0|3.154121863799283|232.0179211469534
1501907|2017.0|15044327.0|198.4927536231884|1.5942028985507246|1.572823500868259|39.0|3.0144927536231885|244.47826086956522
1501956|2017.0|15097307.0|121.75471698113208|0.8301886792452831|1.388569560802286|9.0|3.1132075471698113|205.83018867924528
1502004|2017.0|15028488.0|179.0|0.3695652173913043|0.06019166655246375|6.0|3.782608695652174|249.04347826086956
1502103|2017.0|15068234.0|199.3711790393013|1.7685589519650655|0.802635186817653|54.0|5.218340611353712|311.73362445414847
1502152|2017.0|15096513.0|592.3333333333334|7.266666666666667|6.326060147158613|28.0|11.766666666666667|916.8
1502202|2017.0|15059510.0|386.6969696969697|3.303030303030303|1.1267786667025739|41.0|8.378787878787879|479.1363636363636
1502301|2017.0|15088120.0|122.168|1.144|0.8050246879804643|21.0|3.5714285714285716|263.29411764705884
1502400|2017.0|15045358.0|451.2651515151515|6.7727272727272725|2.5029437932788987|89.0|9.242424242424242|712.469696969697
1502509|2017.0|15029220.0|81.33|0.21|0.04406263602991669|4.0|1.76|155.57
1502608|2017.0|15048462.0|130.32142857142858|1.6785714285714286|1.3415442351051186|10.0|3.6785714285714284|244.0
1502707|2017.0|15121020.0|435.6470588235294|11.0|1.9844251728826856|25.0|10.147058823529411|712.7941176470588
1502756|2017.0|15081036.0|187.18072289156626|0.9397590361445783|0.8862974502283906|13.0|3.3855421686746987|216.74698795180723
1502764|2017.0|15105032.0|186.88888888888889|0.5|0.08431703204047218|4.0|5.944444444444445|341.3333333333333
1502772|2017.0|15124347.0|291.72727272727275|5.2727272727272725|3.079861037432032|13.0|6.0|424.95454545454544
1502806|2017.0|15026680.0|261.4583333333333|1.1875|0.24849226726421866|4.0|5.625|319.6666666666667
1502855|2017.0|15005267.0|128.5897435897436|2.41025641025641|0.8557816348366447|4.0|3.6666666666666665|285.1794871794872
1502905|2017.0|15048853.0|145.04166666666666|1.9861111111111112|1.294769847451762|30.0|3.9166666666666665|234.40277777777777
1502939|2017.0|15116948.0|264.84615384615387|4.6923076923076925|3.6113451305968645|28.0|5.884615384615385|420.2307692307692
1502954|2017.0|15124762.0|164.06896551724137|1.9310344827586208|3.97269691122317|12.0|4.357142857142857|264.0
1503002|2017.0|15000010.0|141.9090909090909|0.0|0.0|5.0|3.727272727272727|143.95454545454547
1503044|2017.0|15134598.0|268.28|4.56|1.2885492029213685|8.0|4.12|375.72
1503077|2017.0|15089401.0|148.140625|0.171875|0.05323616600790514|3.0|3.19672131147541|252.65573770491804
1503093|2017.0|15099180.0|215.67924528301887|2.9245283018867925|2.21455991037301|17.0|4.702127659574468|378.1489361702128
1503101|2017.0|15019365.0|171.43617021276594|1.4148936170212767|0.39431430559667624|5.0|4.698924731182796|246.06451612903226
1503200|2017.0|15060543.0|152.6231884057971|1.463768115942029|0.7671921067463218|24.0|4.565217391304348|295.81159420289856
1503309|2017.0|15072797.0|225.15447154471545|1.008130081300813|0.9314789298422538|22.0|5.396551724137931|313.3965517241379
1503408|2017.0|15046710.0|86.18181818181819|1.7272727272727273|1.3010777140520275|8.0|2.727272727272727|181.12121212121212
1503457|2017.0|15090388.0|215.81428571428572|0.8857142857142857|0.3391628224426945|17.0|3.078125|279.984375
1503507|2017.0|15090833.0|83.75438596491227|0.5964912280701754|0.6168653231695168|7.0|2.7017543859649122|146.39473684210526
1503606|2017.0|15097544.0|278.2836879432624|4.1063829787234045|2.412878920475413|51.0|6.385714285714286|373.99285714285713
1503705|2017.0|15104320.0|203.28|0.56|0.14763288825801454|18.0|3.808219178082192|271.4657534246575
1503754|2017.0|15096602.0|126.96491228070175|0.9824561403508771|0.5713978391436114|5.0|3.1228070175438596|187.49122807017545
1503804|2017.0|15098370.0|330.0652173913044|3.782608695652174|2.647839462429809|33.0|7.217391304347826|469.3478260869565
1503903|2017.0|15000265.0|149.64566929133858|1.3622047244094488|3.5834731867958753|20.0|3.677165354330709|204.33070866141733
1504000|2017.0|15075109.0|167.28301886792454|2.358490566037736|1.1870557689023487|6.0|5.132075471698113|278.37735849056605
1504059|2017.0|15092518.0|182.31034482758622|5.793103448275862|12.175299024074528|37.0|4.649122807017544|389.29824561403507
1504109|2017.0|15049728.0|120.81818181818181|0.0|0.0|1.0|3.1363636363636362|240.54545454545453
1504208|2017.0|15097811.0|320.18283582089555|7.604477611940299|2.683618449729416|123.0|7.16044776119403|464.72014925373134
1504307|2017.0|15049981.0|113.87368421052632|0.6210526315789474|0.24498968600062052|12.0|2.957894736842105|218.02105263157895
1504406|2017.0|15051536.0|194.36065573770492|2.0163934426229506|1.1603488471518046|21.0|5.081967213114754|272.27868852459017
1504422|2017.0|15034020.0|440.5897435897436|5.961538461538462|1.6350416021353045|52.0|9.743589743589743|703.1923076923077
1504455|2017.0|15097021.0|194.0952380952381|3.4523809523809526|3.7504524905902046|8.0|4.4523809523809526|306.0
1504505|2017.0|15020282.0|186.5|1.1111111111111112|0.6766048530397945|6.0|4.722222222222222|251.72222222222223
1504604|2017.0|15076440.0|182.91935483870967|2.161290322580645|0.6818620433193585|16.0|4.548387096774194|293.8225806451613
1504703|2017.0|15082067.0|180.26553672316385|0.7062146892655368|0.2672711861266535|24.0|3.6761363636363638|217.98295454545453
1504752|2017.0|15012026.0|87.015625|1.203125|1.8012105846276611|1.0|3.21875|162.671875
1504802|2017.0|15007251.0|160.17880794701986|2.225165562913907|0.5655695346351585|19.0|3.6390977443609023|249.53383458646616
1504901|2017.0|15030172.0|222.2173913043478|0.5217391304347826|0.12770890511323463|13.0|6.130434782608695|324.0
1504950|2017.0|15093158.0|137.49019607843138|1.1764705882352942|0.6220838005505768|10.0|3.25|216.125
1504976|2017.0|15111962.0|207.0|4.315789473684211|2.6331463032858555|1.0|5.578947368421052|342.4736842105263
1505007|2017.0|15061299.0|135.54166666666666|0.9166666666666666|0.17199706739634935|7.0|3.625|237.91666666666666
1505031|2017.0|15098516.0|353.0882352941176|3.0|1.8587213762891976|27.0|6.735294117647059|375.94117647058823
1505064|2017.0|15097269.0|164.58823529411765|2.0588235294117645|0.9849819917343463|28.0|4.154545454545454|262.1818181818182
1505106|2017.0|15001504.0|139.05982905982907|2.6495726495726495|0.8555560428643585|7.0|4.191919191919192|271.42424242424244
1505205|2017.0|15077039.0|250.95833333333334|2.875|0.7424391299215886|8.0|5.770833333333333|366.3125
1505304|2017.0|15002829.0|413.1818181818182|1.404040404040404|0.6014994498963205|36.0|7.303030303030303|359.35353535353534
1505403|2017.0|15093581.0|125.67391304347827|1.6304347826086956|4.172851048556347|14.0|2.9782608695652173|211.65217391304347
1505437|2017.0|15111008.0|274.0571428571429|4.3428571428571425|1.3809802223921324|14.0|7.571428571428571|369.25714285714287
